,YEAR,STATE,StateFIP,CensusRegion,CensusDivision,FiscalEffortPercentage,FiscalEffortIncomePercentage,PredictedCostPerPupilState,ActualSpendingPerPupilState,StateEnrollment,TeacherSalary25_30,NonTeacherSalary25_30,TeacherSalary31_40,NonTeacherSalary31_40,TeacherSalary41_50,NonTeacherSalary41_50,TeacherSalary51_60,NonTeacherSalary51_60,SalaryParityAge25,SalaryParityAge35,SalaryParityAge45,SalaryParityAge55,TotalTeacherSalary
222,2020,NEBRASKA,31,Midwest,West North Central,0.0365102,0.044047,11425.96,12428.11,323551.0,24278.56,32365.45,27614.37,36573.14,31202.42,41204.42,34172.19,45197.32,0.7501383,0.7550451,0.7572591,0.7560667,117267.54000000001
223,2020,NEVADA,32,West,Mountain,0.0292216,0.030756,13991.42,9813.969,447293.0,26894.75,35864.08,30605.95,40642.58,34309.54,45754.84,37660.17,50396.14,0.7499077,0.7530513,0.7498559,0.7472829,129470.40999999999
224,2020,NEW HAMPSHIRE,33,Northeast,New England,0.0366626,0.0346616,9013.129,17884.18,167747.0,24794.48,35943.85,28176.79,41214.88,32302.06,47184.4,35747.14,52471.32,0.6898115,0.6836558,0.6845919,0.6812701,121020.47
225,2020,NEW JERSEY,34,Northeast,Middle Atlantic,0.046392,0.0447236,12593.57,20017.46,1319953.0,37994.75,44103.1,43877.03,51120.3,50722.74,59276.0,56630.36,66375.01,0.8614984,0.8583093,0.8557045,0.853188,189224.88
226,2020,NEW MEXICO,35,West,Mountain,0.0411667,0.0430345,15338.31,11331.45,315372.0,24307.32,32022.6,27695.7,36666.95,32064.37,41815.82,35294.52,46720.5,0.7590677,0.7553315,0.7667999,0.7554396,119361.91
227,2020,NEW YORK,36,Northeast,Middle Atlantic,0.0433849,0.0543321,17735.9,25532.25,2520878.0,38219.48,41448.82,44124.33,47731.2,50720.12,55232.9,56553.43,61845.3,0.9220887,0.9244338,0.9182954,0.9144337,189617.36
228,2020,NORTH CAROLINA,37,South,South Atlantic,0.0281836,0.031776,14276.2,9958.034,1441355.0,24025.26,34780.66,27627.49,40159.81,31778.58,46332.09,35628.94,51794.17,0.6907649,0.6879389,0.685887,0.6878948,119060.27
229,2020,NORTH DAKOTA,38,Midwest,West North Central,0.0345697,0.042345,10267.34,13634.35,112475.0,30290.9,31406.37,33800.3,35647.38,38436.92,39828.39,42239.15,43885.56,0.9644827,0.9481847,0.9650632,0.962484,144767.27
230,2020,OHIO,39,Midwest,East North Central,0.0391476,0.0437902,13476.35,12778.86,1576664.0,28321.49,33838.05,33036.81,39009.48,37873.05,45129.18,42225.92,50452.3,0.8369717,0.8468918,0.8392143,0.8369474,141457.27000000002
231,2020,OKLAHOMA,40,South,West South Central,0.0348635,0.0345462,12265.58,9488.039,655391.0,22836.58,31517.92,26130.94,35771.57,29492.3,40585.34,32582.49,44885.62,0.7245588,0.7304946,0.7266737,0.7259004,111042.31000000001
232,2020,OREGON,41,West,Pacific,0.0394701,0.0418828,10770.99,12130.39,580542.0,27410.88,35415.9,31281.35,40842.21,35734.48,46861.2,40054.96,52420.07,0.773971,0.7659073,0.7625602,0.7641149,134481.66999999998
233,2020,PENNSYLVANIA,42,Northeast,Middle Atlantic,0.0417017,0.0426465,12119.51,15602.99,1564541.0,31002.03,35140.0,36043.57,40626.64,41554.82,47208.66,46564.61,53078.41,0.8822433,0.8871907,0.8802371,0.8772796,155165.03000000003
234,2020,RHODE ISLAND,44,Northeast,New England,0.0439392,0.0418829,13869.97,16759.89,132629.0,37812.59,35881.08,43570.87,42338.05,51224.62,49652.52,58618.46,56431.9,1.053831,1.029119,1.031662,1.038747,191226.53999999998
235,2020,SOUTH CAROLINA,45,South,South Atlantic,0.0413825,0.0409425,14799.67,11496.5,721687.0,24075.2,30332.91,27951.69,35225.38,32612.07,40909.69,36318.63,45910.25,0.7936989,0.79351,0.7971723,0.791079,120957.59
236,2020,SOUTH DAKOTA,46,Midwest,West North Central,0.0310159,0.0328254,10562.67,10091.45,136052.0,25519.0,30960.42,28439.71,33990.18,31058.63,37455.57,33319.65,40415.38,0.824246,0.8367039,0.8292126,0.8244299,118336.98999999999
237,2020,TENNESSEE,47,South,East South Central,0.0278824,0.0298042,11493.5,9770.979,854846.0,22444.53,30182.91,26408.72,35553.5,30753.02,41947.8,35266.12,47633.11,0.7436173,0.7427883,0.7331259,0.7403698,114872.39000000001
238,2020,TEXAS,48,South,West South Central,0.0351233,0.0397973,16782.87,10236.74,5152599.0,27155.22,36261.59,31478.53,41942.76,36343.95,48510.79,40554.07,54329.44,0.7488701,0.7505116,0.7491933,0.7464474,135531.77
239,2020,UTAH,49,West,Mountain,0.031507,0.0378383,8898.661,8331.579,571753.0,24990.62,33271.27,29404.41,38841.39,33940.23,45064.04,38607.94,51260.85,0.7511172,0.7570381,0.7531555,0.7531661,126943.20000000001
240,2020,VERMONT,50,Northeast,New England,0.05151095,0.05150035,9466.373,18536.14,18406.0,25835.37,31641.26,29802.05,35968.97,33563.82,41128.62,37588.66,45738.69,0.8165091,0.8285489,0.8160698,0.8218132,126789.9
241,2020,VIRGINIA,51,South,South Atlantic,0.033487,0.0354994,13114.12,12903.77,1296817.0,25549.18,37838.63,29632.07,43837.85,34352.76,50796.79,38399.58,56855.02,0.6752143,0.6759472,0.6762781,0.6753947,127933.59000000001
242,2020,WEST VIRGINIA,54,South,South Atlantic,0.0418849,0.0404802,10497.85,12293.8,263486.0,24184.06,31490.64,28405.51,36868.8,33146.43,43167.52,37285.21,48516.18,0.767976,0.7704483,0.7678559,0.7685109,123021.20999999999
243,2020,WISCONSIN,55,Midwest,East North Central,0.0369426,0.0391406,12025.99,12716.18,842439.0,26405.21,35223.57,30235.51,40327.55,34462.73,45995.96,38249.97,50996.18,0.749646,0.7497483,0.7492557,0.7500556,129353.42000000001
244,2020,WYOMING,56,West,Mountain,0.0462379,0.0464418,8892.693,16698.27,94234.0,27934.31,30925.23,31826.4,34826.73,35967.7,39713.7,40586.87,44182.71,0.9032853,0.9138497,0.9056749,0.9186142,136315.28
245,2021,ALABAMA,1,South,East South Central,0.0365899,0.0365289,18604.98,10693.48,710694.0,23119.77,31200.15,27286.84,36672.34,31644.15,42738.62,35542.01,48101.47,0.7410148,0.7440714,0.7404112,0.7388966,117592.77000000002
246,2021,ALASKA,2,West,Pacific,0.0477406,0.0537333,13655.04,20456.6,113626.0,33243.66,35756.13,37045.83,41370.93,43150.56,47655.73,48147.11,53618.39,0.929733,0.8954556,0.9054642,0.897959,161587.16
247,2021,ARIZONA,4,West,Mountain,0.0250339,0.0255338,12263.95,9535.985,876607.0,26721.95,37611.17,30175.31,42727.98,34378.63,48746.54,38017.09,53944.07,0.710479,0.706219,0.7052526,0.7047501,129292.98
248,2021,ARKANSAS,5,South,West South Central,0.0403901,0.0383769,16718.07,10977.41,455918.0,24862.97,34283.67,28245.87,38973.11,32429.31,44331.24,35744.74,48999.95,0.7252131,0.7247527,0.7315227,0.7294852,121282.88999999998
249,2021,CALIFORNIA,6,West,Pacific,0.0310316,0.0336903,16755.43,14355.84,5289329.0,35810.56,45851.35,41606.58,53092.06,48106.29,61588.25,53721.42,69264.52,0.7810143,0.7836685,0.7810952,0.7755979,179244.84999999998
250,2021,COLORADO,8,West,Mountain,0.0310512,0.0323625,12295.77,12134.58,856446.0,25569.0,37508.82,29520.79,43018.09,34130.57,49829.13,37749.46,55716.25,0.6816796,0.6862414,0.6849523,0.6775306,126969.82
251,2021,CONNECTICUT,9,Northeast,New England,0.0360915,0.0353246,14210.73,21878.02,468502.0,32160.83,40133.34,37734.0,46736.61,43675.03,54418.34,49144.8,61475.6,0.8013496,0.8073758,0.8025793,0.7994196,162714.66
252,2021,DELAWARE,10,South,South Atlantic,0.0295509,0.0396627,17538.79,17359.75,114125.0,30496.07,37108.76,34895.26,42972.35,40548.71,49750.32,45786.37,56178.48,0.8218026,0.8120399,0.8150441,0.8150162,151726.41
253,2021,DISTRICT OF COLUMBIA,11,South,South Atlantic,0.0222993,0.051901,29465.8,24535.0,49896.0,32750.14,41707.27,39203.86,51473.39,49458.41,63741.58,58803.91,75616.54,0.7852381,0.7616336,0.7759206,0.7776594,180216.32
254,2021,FLORIDA,12,South,South Atlantic,0.0278295,0.0252074,14501.24,10421.68,2748883.0,27062.55,35103.55,30796.16,39832.48,34907.22,45237.86,38480.3,49978.16,0.7709349,0.7731419,0.7716373,0.7699423,131246.22999999998
255,2021,GEORGIA,13,South,South Atlantic,0.0347666,0.0390724,18859.57,12087.67,1690602.0,24924.84,35213.38,28829.9,40783.76,33531.39,47405.95,37504.93,53084.38,0.707823,0.7068967,0.7073245,0.7065154,124791.06
256,2021,HAWAII,15,West,Pacific,0.0265644,0.026265,16964.0,16964.0,173178.0,32429.32,33792.44,37174.8,38529.18,41983.21,43660.17,46493.72,48346.65,0.9596618,0.964848,0.9615905,0.9616741,158081.05
257,2021,IDAHO,16,West,Mountain,0.029317,0.0277793,10537.5,9032.155,278571.0,24193.01,31697.52,27905.44,36346.38,31625.67,41642.53,34988.29,46178.71,0.7632463,0.7677641,0.7594561,0.7576714,118712.41
258,2021,INDIANA,18,Midwest,East North Central,0.0307175,0.0324375,12835.31,11420.71,976201.0,24320.8,32779.32,27991.19,37628.02,31838.08,42914.62,35436.43,47740.14,0.7419558,0.7438923,0.7418935,0.7422774,119586.5
259,2021,IOWA,19,Midwest,West North Central,0.0360724,0.0425912,11737.98,12034.84,506656.0,26570.8,33325.13,30002.31,37842.73,33742.07,42760.02,37217.77,47070.17,0.7973202,0.7928157,0.7891033,0.7906869,127532.94999999998
260,2021,KANSAS,20,Midwest,West North Central,0.0405637,0.0439227,12250.14,12845.14,476714.0,25118.06,31813.21,28557.21,36174.98,32367.29,40995.46,35994.48,45311.55,0.7895482,0.7894187,0.7895335,0.7943776,122037.04000000001
261,2021,KENTUCKY,21,South,East South Central,0.0347915,0.0353592,12997.78,12125.8,658657.0,25174.86,31935.47,29382.49,37147.1,34022.24,43073.32,38350.95,48560.46,0.788304,0.7909768,0.7898681,0.7897565,126930.54
262,2021,LOUISIANA,22,South,West South Central,0.0361249,0.0358273,19728.23,13413.04,612129.0,25169.29,33233.36,29400.55,38664.07,34040.66,44888.75,38001.72,50653.12,0.7573499,0.7604102,0.7583338,0.7502345,126612.22
263,2021,MAINE,23,Northeast,New England,0.0421308,0.0402687,11739.35,17332.37,126680.0,26403.59,34049.32,30539.17,38837.13,34430.75,44333.98,38424.75,49040.26,0.7754514,0.7863396,0.7766222,0.7835348,129798.26
264,2021,MARYLAND,24,South,South Atlantic,0.0357485,0.0362764,18271.94,16417.47,882124.0,31939.33,41842.27,37224.66,48734.34,43242.85,56653.13,48588.11,63863.14,0.763327,0.7638281,0.7632914,0.760816,160994.95
265,2021,MASSACHUSETTS,25,Northeast,New England,0.0317533,0.0339653,14536.86,20259.53,824178.0,33011.18,42605.87,38203.52,49478.13,44817.12,57889.61,50303.5,65293.18,0.7748035,0.7721294,0.7741824,0.770425,166335.32
266,2021,MICHIGAN,26,Midwest,East North Central,0.0366751,0.0360858,15034.33,12560.54,1248491.0,28037.54,35585.84,32792.97,41146.71,37680.37,47799.14,42292.44,53706.81,0.7878848,0.7969767,0.7883063,0.7874689,140803.32
267,2021,MINNESOTA,27,Midwest,West North Central,0.0364989,0.0389728,12107.54,13609.25,788619.0,29528.69,38999.74,34152.31,45061.7,39267.46,51760.36,43776.7,57956.4,0.7571509,0.7579012,0.7586397,0.7553385,146725.15999999997
268,2021,MISSISSIPPI,28,South,East South Central,0.0424929,0.0392098,21526.1,10130.46,415761.0,22624.27,27593.95,25775.45,31724.38,29650.29,36250.13,32762.65,40387.98,0.8198997,0.8124808,0.8179361,0.8111982,110812.66
269,2021,MISSOURI,29,Midwest,West North Central,0.0336836,0.0348188,13318.0,11401.86,852035.0,24956.46,33382.55,29077.81,38464.89,33224.11,44162.39,36742.7,49403.16,0.7475901,0.7559572,0.7523168,0.7437318,124001.08
270,2021,MONTANA,30,West,Mountain,0.0396329,0.0359383,12519.68,13156.5,141181.0,27473.04,31139.37,31438.86,34980.2,35219.48,39340.85,38870.63,43383.99,0.8822606,0.8987618,0.8952395,0.895967,133002.01
271,2021,NEBRASKA,31,Midwest,West North Central,0.037778,0.045373,12524.8,13294.14,318515.0,24768.74,33449.94,27746.87,37871.89,31391.56,42771.97,34195.9,47103.45,0.740472,0.7326508,0.7339282,0.7259745,118103.07
272,2021,NEVADA,32,West,Mountain,0.0289085,0.0289128,15510.02,10449.32,428853.0,27606.38,35893.25,30992.35,40507.3,35266.71,45577.53,38352.55,50162.6,0.7691246,0.7651054,0.773774,0.7645647,132217.99
273,2021,NEW HAMPSHIRE,33,Northeast,New England,0.0352431,0.0336581,9900.745,19423.45,159132.0,27765.95,37583.47,31860.04,42827.59,36086.02,49169.9,40410.96,54865.96,0.7387808,0.7439141,0.7339045,0.7365397,136122.97
274,2021,NEW JERSEY,34,Northeast,Middle Atlantic,0.0421841,0.0395049,13988.72,21543.4,1278495.0,40725.92,45449.43,47030.23,52593.84,54295.93,60948.95,60668.42,68317.73,0.896071,0.8942156,0.8908427,0.8880333,202720.5
275,2021,NEW MEXICO,35,West,Mountain,0.040071,0.0398488,17463.36,12126.73,300175.0,25306.34,32065.54,29461.3,36816.29,33524.05,42131.34,37203.22,46931.97,0.7892068,0.8002246,0.7957035,0.7927054,125494.91
276,2021,NEW YORK,36,Northeast,Middle Atlantic,0.0419627,0.0507457,19862.06,26583.15,2424264.0,39004.18,42568.31,45217.47,48938.36,51886.09,56589.59,57719.04,63443.09,0.9162726,0.9239677,0.9168841,0.9097766,193826.78
277,2021,NORTH CAROLINA,37,South,South Atlantic,0.027247,0.0300638,15396.73,10654.95,1386186.0,24291.91,35937.27,27972.08,41541.07,32395.87,47986.43,36032.24,53715.8,0.6759531,0.6733598,0.6751047,0.670794,120692.1
278,2021,NORTH DAKOTA,38,Midwest,West North Central,0.0352002,0.0414881,11507.42,14635.78,105333.0,31809.59,33932.64,36005.14,38208.55,40774.78,43073.08,44367.67,47519.36,0.9374332,0.942332,0.9466418,0.9336756,152957.18
279,2021,OHIO,39,Midwest,East North Central,0.0381126,0.0417162,15149.79,13501.11,1521994.0,29066.51,34468.05,33472.43,39740.96,38457.55,46005.98,42905.74,51427.11,0.8432884,0.8422652,0.8359251,0.8343021,143902.23
280,2021,OKLAHOMA,40,South,West South Central,0.0349672,0.0338205,14172.51,10486.13,609995.0,23378.05,32779.03,26503.35,37202.68,30126.96,42152.61,33142.53,46593.86,0.7132014,0.7124043,0.7147117,0.7113067,113150.88999999998
281,2021,OREGON,41,West,Pacific,0.0383674,0.0391751,11975.12,13036.56,558923.0,26967.0,37000.94,31019.06,42421.59,35661.37,48684.88,39656.2,54460.09,0.7288194,0.7312094,0.7324938,0.7281699,133303.63
282,2021,PENNSYLVANIA,42,Northeast,Middle Atlantic,0.0410488,0.0404064,13699.05,16249.16,1513947.0,31551.82,36240.69,36799.61,42065.71,42272.65,48805.69,47197.39,54738.66,0.8706186,0.8748125,0.8661419,0.8622313,157821.46999999997
283,2021,RHODE ISLAND,44,Northeast,New England,0.0445552,0.0413153,16756.9,18268.52,127560.0,33429.48,38594.86,39977.14,45045.13,46693.67,53255.01,52685.38,60603.36,0.8661641,0.8874909,0.8767939,0.8693476,172785.66999999998
284,2021,SOUTH CAROLINA,45,South,South Atlantic,0.0400074,0.0392023,16052.7,12460.12,694440.0,24099.92,31234.04,27746.68,36212.99,32403.66,41955.03,36140.09,47223.82,0.7715914,0.7662079,0.7723428,0.7652937,120390.34999999999
285,2021,SOUTH DAKOTA,46,Midwest,West North Central,0.0303764,0.0317916,11208.4,10823.02,135186.0,27112.63,31706.55,30011.75,34949.29,32733.03,38446.83,35769.09,41509.25,0.8551113,0.8587229,0.8513842,0.8617136,125626.5
286,2021,TENNESSEE,47,South,East South Central,0.0268221,0.0284013,12547.62,10422.29,828889.0,22634.02,31059.3,26608.58,36485.79,31415.11,43119.19,35555.33,48973.9,0.7287355,0.729286,0.7285645,0.7260056,116213.04000000001
287,2021,TEXAS,48,South,West South Central,0.0344671,0.0385446,18792.6,10893.22,5001188.0,27557.59,37619.77,31842.97,43504.36,36840.07,50262.13,41160.25,56332.29,0.7325295,0.7319489,0.7329587,0.7306687,137400.88
288,2021,UTAH,49,West,Mountain,0.0300054,0.0355507,9755.862,9071.621,566906.0,26419.2,34935.07,31029.99,40766.02,36226.63,47530.1,40875.18,53892.75,0.7562371,0.761173,0.762183,0.7584541,134551.0
289,2021,VERMONT,50,Northeast,New England,0.05151095,0.05150035,9466.373,18536.14,18406.0,26654.28,34004.88,30752.34,38579.95,34543.59,44299.58,38598.77,49250.78,0.7838371,0.7971069,0.7797723,0.7837189,130548.97999999998
290,2021,VIRGINIA,51,South,South Atlantic,0.0330049,0.0343017,14641.23,13834.85,1251486.0,26168.8,39414.33,30309.57,45704.36,35059.41,52841.19,39152.59,59225.05,0.6639413,0.6631659,0.6634864,0.6610816,130690.37
291,2021,WEST VIRGINIA,54,South,South Atlantic,0.041517,0.0399574,11350.18,12966.11,253447.0,25352.64,31518.31,29841.26,37103.16,34486.8,43081.0,38988.14,48474.75,0.8043782,0.8042782,0.8005107,0.8042979,128668.84
292,2021,WISCONSIN,55,Midwest,East North Central,0.0362606,0.0375049,13216.24,13571.65,816616.0,28500.0,36928.16,32559.14,42104.86,37126.27,48071.57,40982.75,53280.1,0.7717689,0.7732869,0.7723123,0.7691944,139168.16
293,2021,WYOMING,56,West,Mountain,0.0483161,0.0473079,9765.558,18143.85,92611.0,28045.54,28127.34,31777.59,32304.64,36528.73,36448.98,40331.33,40807.46,0.9970916,0.983685,1.002188,0.9883323,136683.19
